,FileName,Caption
462,000000063154.jpg,A surfer paddles over a wave in clear blue water.
463,000000063154.jpg,A man laying flat on a surfboard paddling through the water
464,000000063154.jpg,a person lying on a surfboard in the ocean.
465,000000199551.jpg,A picture of a young boy laying on top of a bed.
466,000000199551.jpg,Boy sleeping with no blanket in a large bed. 
467,000000199551.jpg,A young boy sleeping on the side of his bed.
468,000000199551.jpg,A young boy sleeping on floral printed sheets
469,000000199551.jpg,A boy asleep on a large bed under a mosquito net
470,000000239347.jpg,A picture of a recently married couple displayed behind glass.
471,000000239347.jpg,A photo of a man and his wife on a bed
472,000000239347.jpg,A picture of a couple that just got married lying in a bed.
473,000000239347.jpg,The picture of the couple in bed is displayed in the large window.
474,000000239347.jpg,a man and a woman are laying in a bed
475,000000514508.jpg,A man in bowler hat and lab coat by people in a tv frame.
476,000000514508.jpg,There are many people sitting inside a screen for love tv
477,000000514508.jpg,A man in  a jacket standing near a  giant tv
478,000000514508.jpg, A man is holdng a mic while looking onto a screen.  
479,000000514508.jpg,A man looking at a picture of a TV screen.
480,000000473237.jpg,A young girl eating a slice of pizza.
481,000000473237.jpg,A young girl with a green jacket eating a piece of pepperoni pizza.
482,000000473237.jpg,A girl takes a bite of her pepperoni pizza. 
483,000000473237.jpg,A little girl eating a slice of pizza in a room.
484,000000473237.jpg,Small girl in green shirt holding a slice of pizza to her face. 
485,000000228144.jpg,"A chair sitting in the middle of the room, in a black and white photo."
486,000000228144.jpg,A room with chairs and a large mirror.
487,000000228144.jpg,No one is in the room but there are chairs.
488,000000228144.jpg,The bedroom is clean and ready for the guests to use.
489,000000228144.jpg,Three chairs sitting in a room near a mirror.
490,000000206027.jpg,A slice of pizza that is on top of a napkin.
491,000000206027.jpg,a slice of pizza sitting on top of a table.
492,000000206027.jpg,Someone ordered a piece of pizza for dinner that does not have much cheese on it
493,000000206027.jpg,A piece of pizza with thousand island dressing and a Coke Zero on the side.
494,000000206027.jpg,A slice of pizza with a swirl of sauce on top.
495,000000078915.jpg,A tennis player hits a high ball in front of an audience. 
496,000000078915.jpg,A lady is taking a shot at doing her best Tennis serve. 
497,000000078915.jpg,A picture of a person playing in a tennis game.
498,000000078915.jpg,A women is reaching to hit a tennis ball.
499,000000078915.jpg,A woman tennis player hitting a tennis ball.
500,000000551215.jpg,a tennis player running to get to the ball
501,000000551215.jpg,The woman is playing a game of tennis on the court. 
502,000000551215.jpg,A woman reaching with her tennis racquet on a court.
503,000000551215.jpg,a woman running across a tennis court  so she can hit the pall 
504,000000551215.jpg,a female holding a tennis racket and lunging for a tennis ball
505,000000544519.jpg,An Asian child brushes their teeth with a blue toothbrush.
506,000000544519.jpg,A child holds a toothbrush halfway out of their mouth while brushing their teeth.
507,000000544519.jpg,A girl with a green shirt brushing her teeth with a blue toothbrush.
508,000000544519.jpg,A young child brushes their teeth with a blue toothbrush.
509,000000544519.jpg,A young girl who is brushing her teeth with a toothbrush.
510,000000096493.jpg,A boy draped in a blanket holds a remote control on a couch
511,000000096493.jpg,A boy sitting on top of a couch under a pink blanket.
512,000000096493.jpg,A little boy sitting down with his blanket and a toy.
513,000000096493.jpg,a kid is wearing a blanket on a coach
514,000000096493.jpg,A boy covered up with his blanket holding the television remote
515,000000096493.jpg,A little boy with a pink blanket and a remote control sitting on a couch.
516,000000023899.jpg,Three young men playing Wii on a projection television.
517,000000023899.jpg,Three men laughing at some pictures from a projector.
518,000000023899.jpg,A group of gentleman playing video games in a dimly lit room.
519,000000023899.jpg,Some people chilling on the couch playing with a Nintendo Wii
520,000000023899.jpg,A group of men playing a game with remote controllers.
521,000000340175.jpg,A LITTLE ROOM AND DINING ROOM AREA WITH FURNITURE
522,000000340175.jpg, a living room with a big table next to a book shelf 
523,000000340175.jpg,A living room decorated with a modern theme. 
524,000000340175.jpg,a living room with wooden floors and furniture
525,000000340175.jpg,The large room has a wooden table with chairs and a couch.
526,000000578500.jpg,a living room that has some couches and tables in it
527,000000578500.jpg,A living room with the walls painted orange-red color.  
528,000000578500.jpg,The room has red walls with a blue chair
529,000000578500.jpg,"The room has red wall, white carpet and matching furniture."
530,000000578500.jpg,A well-lit and well-decorated living room shows a glimpse of a glass front door through the corridor. 
531,000000366141.jpg,a cat laying on top of a chair in the living room 
532,000000366141.jpg,a living room with a couch and large television
533,000000366141.jpg,"A room with a couch, chair, table and television in it. "
534,000000366141.jpg,"A living room with a chair, couch, and a TV"
535,000000366141.jpg,Cat sitting on recliner back in room facing the television
536,000000057597.jpg,A group of women playing a game of soccer on field.
537,000000057597.jpg,young females playing soccer on a green soccer field
538,000000057597.jpg,A group of women running after a soccer ball
539,000000057597.jpg,Girls face to a soccer ball during a game.
540,000000057597.jpg,A soccer game where a girl in white is dribbling ahead of the girl in blue.
541,000000559842.jpg,Group of small children running down the field playing soccer.
542,000000559842.jpg,A group of young children playing a game of soccer.
543,000000559842.jpg,people enjoying a game of kick ball with many younger ones involved
544,000000559842.jpg,boys wearing red shirts running around after a soccer ball
545,000000559842.jpg,A group of small children chasing a soccer ball
546,000000434230.jpg,A vendor has lots of different vases for sale.
547,000000434230.jpg,A view of a bunch of pottery at a very old store.
548,000000434230.jpg,People in a shop looking at a wide variety of pottery.
549,000000434230.jpg,A family looking at vases and plates in a store.
550,000000434230.jpg,Various pots and plates displayed next to a woman.
551,000000428454.jpg,A Man skis using a sail in open snow-packed field.
552,000000428454.jpg,A man on a snowboard para sailing in the snow.
553,000000428454.jpg,A man on a snowboard using a parachute.
554,000000428454.jpg,A guy standing on a snowboard in the snow.
555,000000428454.jpg,A man is on a snow board with a kite.
556,000000399462.jpg,A girl with a kite running in the grass.
557,000000399462.jpg,A LITTLE GIRL IS RUNNING WITH HER KITE IN A OPEN FIELD
558,000000399462.jpg,a little girl is running on the grass with a kite
559,000000399462.jpg,A young girl running with a kite in a field.
560,000000399462.jpg,A little girl laughs and runs with a kite in a grassy park.
561,000000261061.jpg,A young lady throwing a blue frisbee while standing on a lush green field.
562,000000261061.jpg,A blurred action photo of a girl throwing a disc
563,000000261061.jpg,A WOMAN IS STANDING LOOKING AT SOMETHING 
564,000000261061.jpg,a girl wearing an orange shirt on some grass
565,000000261061.jpg,A girl throwing a boomerang in a backyard.
566,000000168330.jpg,An old clock is illuminated at night on a street corner.
567,000000168330.jpg,A large clock sitting on a sidewalk in front of a brick building.
568,000000168330.jpg,Blurry photograph of a lamppost clock light on a street corner
569,000000168330.jpg,A street corner has a clock on a post.
570,000000168330.jpg,a city street at night with a lit clock on the corner
571,000000383384.jpg,A baseball player holding a bat next to home plate.
572,000000383384.jpg,"A batter, catcher and umpire in a baseball game with man recording."
573,000000383384.jpg,some baseball players are playing baseball and a camera man
574,000000383384.jpg,a couple of players at a baseball game
575,000000383384.jpg,Batter taking swing at ball during televised baseball game.
576,000000342006.jpg, a castle and the big ben clocktower next to a river 
577,000000342006.jpg,"The enveloping of an outside town in the picture. 
"
578,000000342006.jpg,A barge floating down a river with the skyline in the background.
579,000000342006.jpg,"Tall building sitting on the rivers edge and a barge,"
580,000000342006.jpg,Water traffic along the Thames by Big Ben
581,000000217285.jpg,A baseball player with the Cardinals getting ready to hit a baseball.
582,000000217285.jpg,The man is getting ready to hit the ball in the baseball game. 
583,000000217285.jpg,some ball players are looking home plate and talking
584,000000217285.jpg,A baseball player holding a baseball bat during a game.
585,000000217285.jpg,"A batter, catcher and umpire during a baseball game."
586,000000236412.jpg,A pizza casserole  with two kinds of crackers on the side.
587,000000236412.jpg,A plate of food is sitting on a red clothe.
588,000000236412.jpg,A pizza pie sits in a dish on a table. 
589,000000236412.jpg,A homemade cheese pizza and crackers are on the table.
590,000000236412.jpg,A cheese pizza pie is in the serving dish on the counter.
591,000000524456.jpg,Two people are at a computer desk with a mouse.
592,000000524456.jpg,A man sitting at a table using a laptop computer.
593,000000524456.jpg,A woman is typing on a laptop on a wooden table.
594,000000524456.jpg,A woman types on a laptop while someone else operates the mouse.
